sentence,word,prediction,score,difference_rate
"We need to develop a proactive broad energy diplomacy aimed at strengthening our cooperation with all major producer, transit and consumer countries, and to create an energy market based on the principle of reciprocity.",reciprocity,0.3711319863796234,0.4,7.217003405094152
"For it is to that Congress that we owe the long period of peace that gave rise to the astonishing economic upswing of that era, which had both its bright and its dark sides.",upswing,0.3750481605529785,0.35,7.1566173008510106
"In accordance with Parliament's Rules of Procedure, if discharge is not granted, a formal proposal to close the accounts shall be submitted at a subsequent part-session.",accordance,0.35434192419052124,0.381578947368421,7.1379784880013215
"Mrs Larive has just left for Cuba - I do not know if she has gone for good, I presume she is coming back - but the proceedings say &#x02BC;lastly, Madam President, an appeal to the motor cyclist himself, 82 years, average value'.",cyclist,0.3601671159267425,0.3875,7.0536475027761325
Directives concerning the protection of health and safety of workers: simplifying and rationalising practical implementation reports (vote),Directives,0.3660076856613159,0.3421052631578947,6.986861962538514
"I hope that these reforms will make progress despite the elections that are being held today, and I rejoice in the fact that Croatia is cooperating with the International Criminal Tribunal in The Hague.",Tribunal,0.3619686663150787,0.3888888888888888,6.922342947551171
EHEC outbreak in the EU Member States (debate),outbreak,0.3742223083972931,0.35,6.920659542083747
It is the Committee on Budgetary Control which is responsible for preparing the opinion of the Parliament.,Budgetary,0.3823540806770325,0.4107142857142857,6.905093400374686
"The Chinese authorities have been pursuing a policy of discrimination and persecution, aimed at marginalising Tibetans in their own homeland.",Tibetans,0.3559729754924774,0.38235294117647056,6.899375640428977
"Mr President, a letter was sent from Commissioner Patten to the President of Parliament yesterday asking Parliament to adopt, as quickly as possible, Supplementary and Amending Budget No 4 in order to allow the budgetisation of the EUR 70 million for Afghanistan.",Amending,0.38801440596580505,0.4166666666666666,6.876542568206768
"I propose to correct them as follows: in recital B, to replace the word 'authors' with the word 'perpetrators', and in recital C, to replace the words 'intellectual authors' with the word 'instigators'.",instigators,0.3880420923233032,0.4166666666666666,6.869897842407206
"Therefore, there must be possibilities for the consumer to have extra safeguards around the setting up of direct debits.",safeguards,0.3363595306873321,0.3611111111111112,6.854283809661908
"However, the printers of the relevant British parliamentary records and documents this week announced major redundancies with hundreds being made redundant in Norwich and elsewhere.",redundancies,0.357170969247818,0.3833333333333333,6.824964544047472
EC-Bulgaria Agreement: participation in the work of the European Monitoring Centre for Drugs and Drug Addiction (vote),Centre,0.34534648060798645,0.32352941176470584,6.7434576424685515
"We need, specifically, to put into practice the recommendations that this organisation adopted in order to curb the persistent problem of overfishing of bluefin tuna in the Eastern Atlantic and Mediterranean and to confront the resultant serious risk to the future of the species and thus to the fishing industry itself.",bluefin,0.3735990226268768,0.35,6.7425778933933715
"He in turn will be expected to swear in a Vice-President from the north of the country, which opens new speculations on the political scene in Nigeria.",speculations,0.3703227341175079,0.3970588235294118,6.73353362966469
"Guinea, on the other hand, followed the example of the former British colony Ghana, which had gained independence one year earlier, and which wanted to develop an African model of socialism with strong participation of the own population.",Ghana,0.3431279957294464,0.36764705882352944,6.669185161590582
Organ donation and transplantation: Policy actions at EU level (,transplantation,0.3432410359382629,0.36764705882352944,6.638438224792502
The following text is missing from the Swedish version: 'with a view to including non-compliance with global social and environmental agreements or international covenants as forms of dumping or subsidy'.,covenants,0.3663521707057953,0.34375,6.575176932594993
"When presenting its draft budgets, the Commission will leave a sufficient unallocated margin under the expenditure ceiling of Heading 1a, whereby the budgetary authority - the Council and Parliament - may decide to increase the amount of the Progress programme by a maximum of EUR 20 million over the period 2011-2013, in conformity with point 37 of the Interinstitutional Agreement of 17 May 2006 on budgetary discipline and sound financial management.",margin,0.3614617586135864,0.3392857142857143,6.536097275583362
"The Reform Treaty of Lisbon, born of the Constitutional Treaty which was drafted by a convention comprising Members of national parliaments and the European Parliament, meeting in public, serves to make the European Union more democratic, more effective and more transparent.",parliaments,0.37410834431648254,0.4,6.472913920879369
The ethical aspects of the report have been continuously monitored by the European Commission from the very outset.,outset,0.3444220721721649,0.32352941176470584,6.457731398669169
Average emissions from new cars stand now at a little less than 160 g of CO2 per kilometre - a long way adrift from the target of 140 g by 2008.,kilometre,0.349857896566391,0.32894736842105265,6.356800556182854
Mobilisation of the European Globalisation Adjustment Fund: Denmark/Linak A/S (,Globalisation,0.41187426447868347,0.3875,6.290132768692505
"Madam President, I would like to underline what Mrs Bowles has said: we are hoping to find a final agreement on the report before our plenary session in July.",Bowles,0.3681913614273071,0.3928571428571429,6.278562545776392
The subject was also included in the National Strategy Reports on Social Protection and Social Inclusion produced by the Member States for the Commission in September.,Inclusion,0.3517753183841705,0.375,6.1932484308878735
"Previously we have not had such an experience, and I must say that exceptionally great efforts were made, both by the Council and by Parliament, and especially by Mr Weber, in arriving at the point we are at today.",Weber,0.34431055188179016,0.3666666666666667,6.0971222140572365
"(IT) Mr President, ladies and gentlemen, the Fava report is worth little more than a collage of press cuttings; while it pretends to uphold human rights, it is in fact an attempt to demolish the power and effectiveness of anti-terrorism activities.",collage,0.3868663609027863,0.4117647058823529,6.046740923609034
"It makes no sense for any future policy on epidemics to be based solely on the slaughter of animals as a means of eradicating the virus, and no such approach will any longer be tolerated by the people of the EU.",epidemics,0.3312493562698364,0.3125,5.999794006347656
"I am not talking here about the common cold, but about such conditions as cancer, Parkinson's disease, AIDS, and other dreadful scourges.",Parkinson,0.3672503530979157,0.390625,5.9839096069335795
"In particular, as regards the decentralised agencies, the Commission will insert in the regulation accrued information requirements concerning the number of contract staff, operating surpluses, assigned revenue, transfers and waivers to recoveries.",recoveries,0.348609060049057,0.32894736842105265,5.977154254913323
"Therefore, there must be possibilities for the consumer to have extra safeguards around the setting up of direct debits.",debits,0.3642337024211884,0.34375,5.958895249800265
"Nowadays, it does seem highly likely that the collection of a transaction tax is easier, even at international level, given the electronic nature of many transactions, but it is also impossible to ignore the fact that there are more alternative competing destinations for the proceeds of any tax.",destinations,0.3360044062137604,0.3571428571428571,5.918766260147082
"Thanks to him former Southern Rhodesia gave way to a new state of Zimbabwe which gave a democratic voice to the black majority population, after the end of British colonial rule and in the teeth of a white-led policy of apartheid which rebelled against that colonial authority.",Zimbabwe,0.3402556777000427,0.3214285714285714,5.857321951124414
Repeal of directives regarding metrology (,Repeal,0.340119868516922,0.3611111111111112,5.812959487621628
"In March the European Council invited the Commission to redefine the modalities of the 'Barcelona Process: Union for the Mediterranean' and on 20 May the Commission adopted a communication underlining the central role of the Mediterranean, its historical and contemporary importance, and the considerable challenges of our common future.",Barcelona,0.39678898453712463,0.375,5.810395876566568
Has there been an accident that is causing queues to build up?,queues,0.33060839772224426,0.3125,5.794687271118164
After the resolution on the Budgetary Framework and Priorities for 2009 in April comes our resolution 'First reflections on the 2009 Preliminary Draft Budget and mandate for the conciliation'.,conciliation,0.3769322335720062,0.4,5.766941606998449
"I also wish to tell our colleague that Belgian workers have been on strike on many occasions, and so where would this Parliament go if the Belgians went on strike?",Belgians,0.32723286747932434,0.3472222222222222,5.756934165954586
This will be the culmination of a long process and should be seen in the light of wider political considerations.,culmination,0.3265315592288971,0.3088235294117647,5.734028702690484
"- (DE) Mr President, ladies and gentlemen, China's representatives described the events of 30 September on that country's border in terms suggesting that they had been attacked by a band of Tibetans and had had - and with difficulty - to defend themselves.",Tibetans,0.4151179492473602,0.3928571428571429,5.666387081146214
We will have the PCC meeting in Kiev and Odessa at the beginning of next month.,Kiev,0.3801358640193939,0.4027777777777778,5.621440657253926
Growing instability in the North Caucasus is another area of concern.,instability,0.3694814443588257,0.35,5.566126959664488
"Work on the constitution continues to drag on, and the main actors on the political stage, including the Maoist Unified Communist Party of Nepal, are not ready for compromise, while the army is still surrounded by an atmosphere of secrecy regarding how it is financed and the way it recruits.",Communist,0.3463042974472046,0.3666666666666667,5.553373423489665
"This is at the root of the food protests that have taken place in recent weeks all over the world: in Haiti, Mexico, Egypt, Morocco, Cameroon, Senegal, Ivory Coast, Guinea, Mauritania, Ethiopia, Uzbekistan, Yemen, the Philippines, Thailand and Indonesia.",Mauritania,0.3722376823425293,0.3529411764705882,5.4673433303833106
"Secondly, when redundancies cannot be avoided, everything possible must be done to enhance the employability of those affected.",redundancies,0.3784938156604767,0.4,5.376546084880834
"This is a rather technical proposal as it aims to update the existing EU regime, the main purpose of which is to protect public health by limiting the exposure of consumers of food of animal origin to residues of pharmacologically active substances present in veterinary medicines and biocidal products.",residues,0.37181803584098816,0.3529411764705882,5.348443488279988
"(DE) Mr President, could you tell us the name of the person in the secretariat who is responsible for the seating plan and whether he or she happens to be in the Chamber?",secretariat,0.36194097995758057,0.38235294117647056,5.33851293417123
"We believe that the dynamic discussion process involving the Commission, the Member States and the EFDI, the European Forum of Deposit Insurers, has a very useful role to play in enabling us to adapt as quickly as possible to changing circumstances.",circumstances,0.3402789533138275,0.359375,5.313682556152344
Composition of committees and delegations: see Minutes,delegations,0.3945322632789612,0.4166666666666666,5.312256813049295
Experience teaches us that we have to readjust the balance between predictability and flexibility.,predictability,0.3552355766296387,0.375,5.270512898763005
Written declarations (submission): see Minutes,declarations,0.3684369921684265,0.35,5.267712048121868
"In the framework of this EU-based mechanism, a safeguard clause could be envisaged as a very last resort, allowing the exceptional reintroduction of internal border controls in a truly critical situation for a strictly limited period, geographically limited, and for a minimal period of time where a Member State fails to fulfil its obligations under Schengen rules.",reintroduction,0.3554761707782745,0.375,5.206354459126805
Recent medical research has also suggested it may help cut the risk of conditions such as dementia.,dementia,0.3331456184387207,0.31666666666666665,5.203879506964437
"In fact, the 2003 Protocol which entered into force in April this year modifies Title III of the Europol Convention and, particularly, the part relating to the creation of analysis files and the collection, processing, use and deletion of the personal data contained in such files.",Protocol,0.4031184911727905,0.425,5.14859031228458
"The next item is the debate on the report by Mrs Jensen, on behalf of the Committee on Transport and Tourism, on Airport capacity and ground handling: towards a more efficient policy.",handling,0.3319530785083771,0.3157894736842105,5.11847486098608
"Moreover, the resolution is also listed among the texts adopted whereas notification of its rejection should appear in this part.",notification,0.34898731112480164,0.36764705882352944,5.075451374053961
Promoting Good Governance in Tax Matters (,Governance,0.3429120481014252,0.3611111111111112,5.039740525759195
Resumption of the Session,Resumption,0.3770768344402313,0.3970588235294118,5.0325009557936005
"(DE) The Socialist Group in the European Parliament has moved that it should be possible to submit motions for a resolution following the Commission statement on the strengthening of European legislation in the field of information and consultation of workers, with the intention that the texts be voted on at the next part-session.",strengthening,0.34143292903900146,0.359375,4.992576267408288
"Nonetheless, I would ask for your indulgence and that of the House in permitting a roll call vote in the split vote.",indulgence,0.32678815722465515,0.34375,4.934354261918501
EU-Georgia agreement on facilitation of issuance of visas - EU-Georgia agreement on readmission of persons residing without authorisation - Visa liberalisation scheme in Serbia and Former Yugoslav Republic of Macedonia - Implementation of the EU-Russia visa facilitation agreement (debate),issuance,0.3355684578418732,0.3529411764705882,4.922270278135911
We believe it is subject to strict compliance with safeguards on privacy and the protection of personal data.,safeguards,0.3606487512588501,0.34375,4.9160003662109375
Transfers of appropriations: see Minutes,appropriations,0.3418876230716705,0.359375,4.866052710491693
"All of us - rapporteurs, draftsmen and shadow rapporteurs - were united in these aims and that is why we were able to reach a solid compromise, attested to by the small number of amendments on which we are to vote.",draftsmen,0.3669428825378418,0.35,4.84082358224052
CARS 21: A Competitive Automotive Regulatory Framework (debate),Regulatory,0.3545646071434021,0.3382352941176471,4.827796894571049
Request for the defence of parliamentary immunity: see Minutes,immunity,0.33027857542037964,0.3152173913043478,4.778030823017003
"This is one of the most significant advantages of biogas production, although biogas may of course be produced from other materials such as municipal sludge, slaughterhouse waste and energy crops.",sludge,0.3651472926139832,0.3833333333333333,4.744184535482634
Basel II and revision of the Capital Requirements Directive (CRD 4) (debate),Capital,0.3874441683292389,0.40625,4.629127795879658
This watershed is the new role of this Parliament: a step forward in its powers to represent Europe's citizens.,watershed,0.3406246602535248,0.3571428571428571,4.625095129013049
"(DE) Mr President, the increasing fear of job losses, which has not only resulted in an increase in the incidence of various illnesses and, consequently, high costs on the part of enterprises and health insurance companies, combined with the associated risk of poverty, also diminishes the possibility and inclination of European women to have children.",incidence,0.3668275773525238,0.3846153846153846,4.624829888343802
"Madam President, these Forest Law Enforcement, Governance and Trade (FLEGT) agreements that we are to vote on tomorrow concerning Congo and Cameroon are important European tools, or weapons, in the fight against illegal logging and, for that reason, I welcome them.",Governance,0.3734060227870941,0.3571428571428571,4.553686380386367
"Finally, I would thank Mr Newman and colleagues on the Committee on Petitions for the support and sympathy they gave to the pensioners.",pensioners,0.3230756223201752,0.3382352941176471,4.481989922730808
The greatest virtue of this directive is the adoption of the waste hierarchy.,hierarchy,0.3936502635478973,0.4117647058823529,4.399221709796369
"Furthermore, when the first Commission - which I had the honour of presiding over - brought up this question in its report on the tenth anniversary of economic and monetary union, in 2008, not many people listened.",union,0.32888954877853394,0.3152173913043478,4.337374095259056
"Bearing in mind the latest developments - the Irish referendum, ratification by Poland and the recent statements by the President of the Czech Republic - I ask what your assessment is of the process for the Treaty of Lisbon to come into force.",referendum,0.3439302444458008,0.359375,4.297671110733696
"We are also shocked by another tragic event in the state of Alabama in the United States, where a gunman on the rampage shot at least ten people before turning his gun on himself.",shot,0.3439890742301941,0.359375,4.281301083772079
"The next item is the report (A4-0317/98) by Mr Wibe, on behalf of the Committee on the Rules of Procedure, the Verification of Credentials and Immunities, on the request for the waiver of Mr Jean-Marie Le Pen's immunity.",Immunities,0.4116237461566925,0.3947368421052632,4.278015693028752
"We are still left with the subjects of the efficiency, fluidity and safety of transport, and to these we are adding concerns relating to the people living near, and the environment surrounding, the routes.",fluidity,0.3906167149543762,0.4078947368421053,4.235902140217453
There has been some difficulty over the Israeli delegation which was meant to be going to Israel from the 1 to 5 June.,delegation,0.35917189717292786,0.375,4.220827420552572
"In paragraph 20, take out the word 'revolutionary' before 'land reform commission'.",commission,0.3593120276927948,0.375,4.183459281921387
"Mr President, as I speak a football match is taking place in Marseilles between England and Tunisia.",Marseilles,0.4135837554931641,0.3970588235294118,4.16183471679688
"In this report the Commission is urged to establish a clear-cut legal instrument introducing contractor's liability at European level, while respecting the different legal systems in place in the Member States and the principles of subsidiarity and proportionality.",contractor,0.3426169157028198,0.32894736842105265,4.1555423736572195
"The next item is Mrs Trautmann's report on behalf of the European Parliament delegation to the Conciliation Committee on the joint text approved by the Conciliation Committee for a Directive of the European Parliament and of the Council amending Directives 2002/21/EC on a common regulatory framework for electronic communications networks and services, 2002/19/EC on access to, and interconnection of, electronic communications networks and associated facilities, and 2002/20/EC on the authorisation of electronic communications networks and services (03677/2009 - -.",Directives,0.3829150795936585,0.36764705882352944,4.152901649475106
"India, in particular the death sentence on Davinder Pal Singh (",Singh,0.37883260846138,0.3947368421052632,4.0290725231170805
"Mr President, Commissioner, ladies and gentlemen, I would like to thank the Commission warmly for its communication on the experience gained in applying the food hygiene regulations.",regulations,0.33651575446128845,0.32352941176470584,4.013960469852807
"As a former President of the Council and as a friend to so many, she was well-known in this House.",friend,0.32498714327812195,0.3125,3.9958858489990234
The German version reads: 'Condemns the execution of the two Tibetans and another nine Uighurs'.,Tibetans,0.38128891587257385,0.3970588235294118,3.971680446907334
"You pointed out to me that other bodies are responsible for dealing with these questions: the Bureau, the Quaestors, the Committee on Budgetary Control.",Budgetary,0.346535861492157,0.33333333333333337,3.9607584476470827
"This consolidation would be based on the principles of the CAP under the single payment scheme, the financial guarantee of Community funds in the national envelope of each country, and the possibility of flexibility in the Member States on the management of the national envelope.",consolidation,0.34646520018577576,0.33333333333333337,3.939560055732715
"Mr President, I do not want to speak about the Minutes, but I would like to ask you when the new parliament will be completed.",parliament,0.3505581617355347,0.3375,3.869084958676948
"I would like to take this opportunity to observe that the first page of yesterday's 'Info-session' mentions the tributes paid to Mother Teresa and Diana, Princess of Wales.",tributes,0.38943865895271296,0.375,3.8503090540567886
"During his recent visit to Skopje on 27 February, the EU's High Representative for the Common Foreign and Security Policy, Javier Solana, referred to Greece's declared intent to place a veto on that country's NATO accession prospects if the issue of the name is not settled first.",veto,0.31833919882774353,0.30681818181818177,3.75499813644976
"In its communication, the Commission is now proposing a new way of delimiting these areas using eight different criteria, which are intended to lead to a complete re-definition of these areas.",criteria,0.35188522934913635,0.3392857142857143,3.7135412818507096
Coordination of certain of the Member States' provisions on television broadcasting (vote),provisions,0.35000839829444885,0.3375,3.706192087244098
"This public hearing was held after the Olympic Games in Athens, which demonstrated once again that doping in sport continues, unfortunately, to be a real and worsening phenomenon.",doping,0.3629257380962372,0.35,3.693068027496344
EU Election Observation Missions (,Observation,0.37444353103637695,0.3611111111111112,3.6920547485351265
"Mr President, Tibetans, like all nations, have the aspiration to live under their own laws and their own people, and, in denying their national aspirations, the Chinese Government uses a series of arguments about abolishing feudalism and overcoming serfdom and superstition.",Tibetans,0.3809043765068054,0.36764705882352944,3.6059904098510667
Lapsed written declarations: see Minutes,declarations,0.3798482120037079,0.3666666666666667,3.5949669101021424
Diplomatic relations between the Democratic Republic of Congo and Rwanda have been restored.,Congo,0.3754729628562927,0.3625,3.5787483741497206
Insolvency proceedings in the context of EU company law (,Insolvency,0.3831961452960968,0.3970588235294118,3.4913411846867395
"(ES) Mr President, although there was no time for my speech in the last sitting and a month has gone by since then, I feel I must mention that 12 May was World Fibromyalgia and Chronic Fatigue Syndrome Day, two diseases that mainly affect women.",Syndrome,0.35623660683631897,0.3690476190476191,3.4713710508039117
"This agreement will create the largest free trade area between two regional blocs, nearly 700 million inhabitants, enhancing economic and social integration, facilitating investment and bringing significant economic growth for both regions.",blocs,0.3621969819068909,0.375,3.41413815816242
The next item is the statement on failings in protection of human rights and justice in the Democratic Republic of Congo.,Congo,0.3619246780872345,0.35,3.407050882067006
"the oral question to the Commission (B7-0239/2009) by Antonio Cancian, Mario Mauro, Fiorello Provera, Elisabetta Gardini, Salvatore Iacolino, Crescenzio Rivellini, Sergio Paolo Frances Silvestris, Aldo Patriciello, Paolo Bartolozzi, Cristiana Muscardini, Mara Bizzotto, Barbara Matera, Lara Comi, Antonello Antinoro, Lorenzo Fontana, Roberta Angelilli, Amalia Sartori, Iva Zanicchi, Licia Ronzulli, Giovanni Collino, Marco Scurria, Giancarlo Scotta', Potito Salatto, Pablo Arias Echeverría, Raffaele Baldassarre, Pilar Ayuso, Luis de Grandes Pascual, Pilar del Castillo Vera, Santiago Fisas Ayxela, Carmen Fraga Estévez, Salvador Garriga Polledo, Cristina Gutiérrez-Cortines, Esther Herranz García, Carlos José Iturgaiz Angulo, Veronica Lope Fontagné, Antonio López-Istúriz White, Gabriel Mato Adrover, Jaime Mayor Oreja, Pablo Zalba Bidegain, Salvatore Tatarella, Magdi Cristiano Allam, Mirosław Piotrowski and Konrad Szymański, on the display of religious and cultural symbols in public places.",Esther,0.3951664865016937,0.40909090909090906,3.4037477440304156
The Group of the European People's Party (Christian Democrats) has requested postponement to the next session of the vote on the motion for a resolution by the Conference of Presidents on transition to the Treaty of Lisbon for pending interinstitutional legislative procedures.,Conference,0.3901234865188599,0.40384615384615385,3.397993814377546
"At a time when there are no watertight compartments between countries, we need to listen very carefully to the uproar of events.",compartments,0.3616613447666168,0.35,3.3318127904619557
"Allow me to start by thanking all those who took part in this report and, in particular, the shadow rapporteurs from the various political groups.",shadow,0.3300074934959412,0.3194444444444444,3.306693616120737
"These delegations, representing their respective governments and parliaments, have taken their seats in the official gallery.",delegations,0.3697608411312103,0.38235294117647056,3.293318473375754
"Lastly, let me draw the Commission's attention to data protection standards and to the need to draw up a detailed list of the authorities that will have access to those data, and of the authorities permitted to carry out checks on residence permits, in order to prevent the misuse of the most sensitive data.",residence,0.3388943374156952,0.328125,3.282083783830915
I believe that this directive will represent a significant step in developing the internal market in the interests of both consumers and businesses.,directive,0.3483935296535492,0.3375,3.227712489940495
Oral questions and written declarations (tabling): see Minutes,declarations,0.3629158437252045,0.375,3.222441673278794
"Mr President, in connection with what Mr Howitt said yesterday regarding the case in Greece, I can confirm that it is not only English drivers who are hostages in this Greek game.",hostages,0.3252023458480835,0.3152173913043478,3.1676407518058127
"(HU) Last week, for the third time, the Hungarian Academy of Sciences organised the World Science Forum in cooperation with the EU, UNESCO and the International Council for Science.",Forum,0.3133472800254822,0.32352941176470584,3.147204355760042
"We are committed to taking appropriate measures in conformity with the agreement, including, if necessary, the suspension of the agreement with Turkmenistan, in case of a violation of human rights, as stipulated in the agreement.",suspension,0.3336312174797058,0.32352941176470584,3.1223763119090813
"Indeed, if the directive enters into force, any subsequent proposal on this topic will have to go through the system of qualified majority voting, not unanimity any more, and it will have to go through the codecision procedure involving the Council and Parliament.",directive,0.3487198650836945,0.3382352941176471,3.0997861986575024
"the report by Daniel Caspary, on behalf of the Committee on Budgetary Control, on the discharge for implementation of the European Union general budget for the financial year 2005, Section IV - Court of Justice [C6-0467/2006 -,",Budgetary,0.39932042360305786,0.4117647058823529,3.022182839257372
"My fellow rapporteurs, Mrs del Castillo Vera and Mr Harbour, and I have worked together closely to achieve a coherent and efficient proposal for the end-users of these directives, namely the Commission and regulators, but one that is also positive and valuable to those looking for legal certainty, encouragement for investment, and a dynamic and balanced market, that is, operators and their employees, as well as for the primary beneficiaries of the numerous services and quality at a fair and accessible price: the consumers.",regulators,0.3487290143966675,0.359375,2.9623612113620923
The process that will lead to the introduction of such a regime depends mainly on the satisfactory implementation of the Agreement on readmission and of the Agreement on the facilitation of issuance of visas.,facilitation,0.3713418245315552,0.38235294117647056,2.8798305071317167
"In this connection, I wanted to take the floor to thank the Swedish Presidency and, in particular, the Czech Presidency, as they could have totally ruined the second reading: they could have refused to go to conciliation.",Czech,0.3649486899375916,0.35526315789473684,2.726297908359121
"It is still not clear whether the introduction of biometric identifiers really does increase security or whether it is rather a threat to security through the risks of abuse, technological flaws and lack of transparency and sound data protection.",identifiers,0.3530455529689789,0.34375,2.7041608637029477
We have learnt quickly in Ireland that myths and disinformation about the Lisbon Treaty will be small comfort in a shrinking economy and with rising unemployment.,disinformation,0.3783335685729981,0.368421052631579,2.6905400412423326
Election of Vice-Presidents of the European Parliament (deadline for submitting nominations): see Minutes,nominations,0.3299161791801453,0.3214285714285714,2.6405890782674426
Direct support schemes under CAP; the COM for sugars; restructuring of the sugar industry; owing to the accession of Bulgaria and Romania to the EU (vote),schemes,0.3299024105072021,0.3214285714285714,2.63630549112955
The violence suffered by Christians around the world is both an affront and a challenge to human dignity.,affront,0.3651424646377564,0.375,2.6286760965982925
It would be far more logical to adopt a directive on tractors enshrining general requirements and safeguards.,tractors,0.384806364774704,0.375,2.6150306065877276
"Groundwater is an important resource, which is used for drinking water, and by industry and agriculture.",Groundwater,0.3733210563659668,0.3833333333333333,2.611898339313002
"During a military operation by Israel, several people died in Beit Hanoun on 8 November, and in a disastrous barrage of artillery fire almost 20 Palestinians, women and children included, lost their lives as they were leaving the area.",Palestinians,0.3542361557483673,0.3636363636363637,2.5850571691990076
"Our sympathies go out not only to his loved ones, but also to all Pakistanis who seek a more tolerant society.",Pakistanis,0.3508630096912384,0.3421052631578947,2.5599566789773935
"(SK) Closer dialogue between universities and businesses will, in my opinion, contribute to economic growth.",SK,0.35211679339408875,0.3611111111111112,2.4907341370216067
"In my previous report, adopted by the plenary meeting of this Parliament on 12 July 2007, it was decided not to introduce the use of this abbreviation as a name but only to use those five words.",abbreviation,0.3656654059886933,0.375,2.4892250696817886
Draft amending budget No 8/2010: Section III - Commission - European Solidarity Fund: floods in Ireland - completion of ESF - Objective 1 (2000 to 2006) (,Objective,0.35787853598594666,0.3666666666666667,2.396762912923647
"This is the context in which we have received the Commission communication, which opts for maximum sustainable yield as the yardstick for long-term fishing activities, a theoretical model that seeks to combine the most efficient exploitation of a species with guaranteeing biological sustainability.",sustainability,0.35816553235054016,0.35,2.3330092430114813
"The next item is the debate on the report by André Brie, on behalf of the Committee on Foreign Affairs, on Stabilisation of Afghanistan: challenges for the EU and the international community",Stabilisation,0.34897223114967346,0.3571428571428571,2.2877752780914173
"The next item is the report by Mrs Jiménez-Becerril Barrio and Mrs Romero López, on behalf of the Committee on Women's Rights and Gender Equality, on the draft directive of the European Parliament and of the Council on the European Protection Order (00002/2010 - C7-0006/2010 -.",Romero,0.3972724676132202,0.3888888888888888,2.1557773862566543
"the report by Georg Jarzembowski on behalf of the European Parliament Delegation to the Conciliation Committee on the joint text approved by the Conciliation Committee for a directive of the European Parliament and of the Council amending Council Directive 91/440/EEC on the development of the Community's railways and Directive 2001/14/EEC of the European Parliament and of the Council on the allocation of railway infrastructure capacity and the levying of charges for the use of railway infrastructure (PE-CONS 3635/2007 - -, and",allocation,0.3745139539241791,0.3666666666666667,2.140169252048831
"How does the Council Presidency view the justice system in Russia, in particular the imprisonment of opposition politicians - for example Platon Lebedev and Mikhail Khodorkovsky, whose trials and conditions of detention constitute a violation even of Russian law?",justice,0.3644421696662903,0.3571428571428571,2.0438075065612926
We in Britain were promised a referendum.,referendum,0.3673369586467743,0.375,2.0434776941935224
The Group of the Greens/European Free Alliance has moved to conclude the general discussion on the situation in Gaza with the submission of motions for a resolution.,motions,0.36201339960098267,0.3695652173913043,2.0434330491458605
"The performance and sustainability of the European aviation system - Aerodromes, air traffic management and air navigation services (debate)",sustainability,0.333570659160614,0.3269230769230769,2.0333780961878145
"Calls on Hamas, following the illegal takeover of the Gaza Strip, to prevent the firing of rockets by Palestinian militias from the Gaza Strip into Israeli territory;'.",militias,0.389089435338974,0.3970588235294118,2.007105173888038
"Mr Martens, we can all testify that you were here, doing your job, and we shall give evidence on your behalf to all the television stations.",Martens,0.3821935951709747,0.375,1.9182920455932468
The Evaluation of the PEACE Programme (debate),Evaluation,0.3819707036018372,0.375,1.858854293823257
"Finally, and fifthly, in connection with Mr Bloom's behaviour at the plenary session of 24 November, and bearing in mind that he has not taken advantage of any of the three invitations extended to him to apologise for his words, I have decided, on the basis of Rules 9 and 153 of the Rules of Procedure, to place a sanction on him in the form of the loss of the right to receive any subsistence allowance for a period of seven days.",subsistence,0.3677380383014679,0.3611111111111112,1.8351490680987723
(Members on the centre and left held up placards reading 'No to war' and 'Yes to old Europe'),placards,0.3579185605049133,0.36458333333333337,1.8280519757952263
"We are all familiar, of course, with the images of overloaded canoes landing on the Canary Islands with cargos of migrants from West Africa.",cargos,0.343636155128479,0.3375,1.8181200380678462
"Implementation of that code resulted in closer cooperation between Eurostat and the national statistics institutes and in improved reliability of statistical data gathered for many purposes; in particular, however, I would like to refer to one objective which has been the subject of debate here over the years, namely the excessive public deficit procedure.",deficit,0.3927377760410309,0.4,1.8155559897422846
But the EU will follow closely the conduct and the findings of the Commission before drawing further conclusions.,conclusions,0.3180370628833771,0.3125,1.771860122680664
Firstly the communication identifies how good governance in the tax area could be improved within the European Union so as to reinforce the argument for other jurisdictions to follow.,jurisdictions,0.34523147344589233,0.3392857142857143,1.7524342787893148
"It is a pleasure for me to welcome this delegation to the European Parliament in Strasbourg, where they will participate in the 35th EEA JPC meeting today and tomorrow.",delegation,0.3246288001537323,0.3194444444444444,1.6229287437770756
"'whereas the Afghan Constitution states that ""the state shall prevent all types of cultivation and smuggling of narcotics” and whereas Afghanistan's 2005 Counter Narcotics Drug Law provides for the eventual licensed production and distribution of controlled substances in Afghanistan;'",cultivation,0.34439727663993835,0.35,1.6007781028747496
Forwarding of texts adopted during the sitting: see Minutes,Forwarding,0.3694460391998291,0.375,1.4810562133789062
"As the President said, I have also agreed with the chairperson to have a meeting on the issue this week.",chairperson,0.3203702867031097,0.3157894736842105,1.4505907893180727
"While understanding the acute need to adopt the reports by the end of the year in order to allow the procedures for finance allocation to be started this coming 1 January, I believe that programmes of such importance at least deserved a debate in the Chamber.",allocation,0.3240571618080139,0.3194444444444444,1.4439810877261032
"We call on these to make substantial efforts to reduce their fleets, at the same time welcoming the way that the Commission has commenced infringement proceedings against several Member States which have repeatedly not kept to their MAGP objectives.",infringement,0.3450886309146881,0.35,1.403248310089105
